instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time,season_name,weather_type,temp_type,wind_type,hum_type
194,2011-01-09,1,0,1,8,0,0,0,1,4.1000000000000005,4.545,49.0,19.0012,0,10,10,morning,spring,clear,cold,moderate,dry
195,2011-01-09,1,0,1,9,0,0,0,1,4.92,3.7900000000000005,46.0,35.0008,0,19,19,morning,spring,clear,cold,strong,dry
196,2011-01-09,1,0,1,10,0,0,0,1,5.74,5.305,43.0,26.0027,0,49,49,morning,spring,clear,cold,moderate,dry
197,2011-01-09,1,0,1,11,0,0,0,1,6.5600000000000005,6.0600000000000005,40.0,35.0008,2,47,49,noon,spring,clear,cold,strong,dry
198,2011-01-09,1,0,1,12,0,0,0,1,7.38,6.819999999999999,37.0,30.002599999999997,4,79,83,noon,spring,clear,cold,moderate,dry
199,2011-01-09,1,0,1,13,0,0,0,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,6,69,75,noon,spring,clear,cold,moderate,dry
200,2011-01-09,1,0,1,14,0,0,0,1,9.02,9.09,32.0,31.0009,8,64,72,noon,spring,clear,cold,strong,dry
201,2011-01-09,1,0,1,15,0,0,0,1,9.02,9.85,35.0,23.9994,5,77,82,afternoon,spring,clear,cold,moderate,dry
202,2011-01-09,1,0,1,16,0,0,0,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,13,79,92,afternoon,spring,clear,cold,moderate,dry
203,2011-01-09,1,0,1,17,0,0,0,1,7.38,7.575,37.0,26.0027,3,59,62,afternoon,spring,clear,cold,moderate,dry
204,2011-01-09,1,0,1,18,0,0,0,1,6.5600000000000005,6.819999999999999,40.0,22.0028,4,44,48,afternoon,spring,clear,cold,moderate,dry
205,2011-01-09,1,0,1,19,0,0,0,1,6.5600000000000005,6.819999999999999,43.0,22.0028,1,40,41,night,spring,clear,cold,moderate,dry
206,2011-01-09,1,0,1,20,0,0,0,1,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38,night,spring,clear,cold,moderate,dry
207,2011-01-09,1,0,1,21,0,0,0,1,5.74,5.305,46.0,27.999299999999998,1,19,20,night,spring,clear,cold,moderate,dry
208,2011-01-09,1,0,1,22,0,0,0,1,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15,night,spring,clear,cold,moderate,dry
209,2011-01-09,1,0,1,23,0,0,0,1,4.92,6.819999999999999,50.0,12.998000000000001,0,6,6,night,spring,clear,cold,moderate,dry
210,2011-01-10,1,0,1,0,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,2,3,5,night,spring,clear,cold,moderate,dry
211,2011-01-10,1,0,1,1,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,1,0,1,night,spring,clear,cold,moderate,dry
212,2011-01-10,1,0,1,2,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,3,3,night,spring,clear,cold,moderate,dry
213,2011-01-10,1,0,1,3,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,1,1,night,spring,clear,cold,moderate,dry
214,2011-01-10,1,0,1,4,0,1,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,1,2,3,morning,spring,clear,cold,weak,dry
215,2011-01-10,1,0,1,5,0,1,1,1,4.1000000000000005,5.305,54.0,16.997899999999998,0,3,3,morning,spring,clear,cold,moderate,dry
216,2011-01-10,1,0,1,6,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,0,31,31,morning,spring,clear,cold,moderate,dry
217,2011-01-10,1,0,1,7,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,2,75,77,morning,spring,clear,cold,moderate,dry
218,2011-01-10,1,0,1,8,0,1,1,2,4.92,6.0600000000000005,50.0,19.0012,4,184,188,morning,spring,mist,cold,moderate,dry
219,2011-01-10,1,0,1,9,0,1,1,2,5.74,6.0600000000000005,50.0,16.997899999999998,2,92,94,morning,spring,mist,cold,moderate,dry
220,2011-01-10,1,0,1,10,0,1,1,2,5.74,6.0600000000000005,50.0,19.999499999999998,0,31,31,morning,spring,mist,cold,moderate,dry
221,2011-01-10,1,0,1,11,0,1,1,2,6.5600000000000005,6.819999999999999,47.0,19.0012,2,28,30,noon,spring,mist,cold,moderate,dry
222,2011-01-10,1,0,1,12,0,1,1,2,8.200000000000001,9.09,40.0,19.0012,5,47,52,noon,spring,mist,cold,moderate,dry
223,2011-01-10,1,0,1,13,0,1,1,2,8.200000000000001,9.09,40.0,19.0012,4,50,54,noon,spring,mist,cold,moderate,dry
224,2011-01-10,1,0,1,14,0,1,1,2,8.200000000000001,9.85,40.0,15.001299999999999,0,47,47,noon,spring,mist,cold,moderate,dry
225,2011-01-10,1,0,1,15,0,1,1,2,8.200000000000001,9.85,40.0,15.001299999999999,2,43,45,afternoon,spring,mist,cold,moderate,dry
226,2011-01-10,1,0,1,16,0,1,1,1,8.200000000000001,10.605,40.0,8.9981,4,70,74,afternoon,spring,clear,cold,weak,dry
227,2011-01-10,1,0,1,17,0,1,1,1,8.200000000000001,11.365,40.0,7.0015,4,174,178,afternoon,spring,clear,cold,weak,dry
228,2011-01-10,1,0,1,18,0,1,1,1,8.200000000000001,9.85,40.0,15.001299999999999,1,154,155,afternoon,spring,clear,cold,moderate,dry
229,2011-01-10,1,0,1,19,0,1,1,1,6.5600000000000005,8.334999999999999,47.0,11.0014,3,92,95,night,spring,clear,cold,weak,dry
230,2011-01-10,1,0,1,20,0,1,1,1,6.5600000000000005,8.334999999999999,50.0,11.0014,1,73,74,night,spring,clear,cold,weak,dry
231,2011-01-10,1,0,1,21,0,1,1,1,5.74,6.819999999999999,59.0,12.998000000000001,1,37,38,night,spring,clear,cold,moderate,dry
232,2011-01-10,1,0,1,22,0,1,1,1,5.74,7.575,59.0,11.0014,2,22,24,night,spring,clear,cold,weak,dry
233,2011-01-10,1,0,1,23,0,1,1,1,5.74,7.575,59.0,11.0014,0,18,18,night,spring,clear,cold,weak,dry
234,2011-01-11,1,0,1,0,0,2,1,1,5.74,8.334999999999999,59.0,7.0015,2,10,12,night,spring,clear,cold,weak,dry
235,2011-01-11,1,0,1,1,0,2,1,1,5.74,7.575,59.0,11.0014,0,3,3,night,spring,clear,cold,weak,dry
236,2011-01-11,1,0,1,2,0,2,1,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0,3,3,night,spring,mist,cold,moderate,dry
237,2011-01-11,1,0,1,5,0,2,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,6,6,morning,spring,mist,cold,weak,dry
238,2011-01-11,1,0,1,6,0,2,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,27,27,morning,spring,mist,cold,weak,dry
239,2011-01-11,1,0,1,7,0,2,1,2,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,morning,spring,mist,cold,weak,dry
240,2011-01-11,1,0,1,8,0,2,1,2,7.38,10.605,51.0,6.0032,3,214,217,morning,spring,mist,cold,weak,dry
241,2011-01-11,1,0,1,9,0,2,1,2,7.38,9.85,51.0,11.0014,3,127,130,morning,spring,mist,cold,weak,dry
242,2011-01-11,1,0,1,10,0,2,1,2,8.200000000000001,10.605,51.0,11.0014,3,51,54,morning,spring,mist,cold,weak,dry
243,2011-01-11,1,0,1,11,0,2,1,2,8.200000000000001,10.605,47.0,8.9981,4,31,35,noon,spring,mist,cold,weak,dry
244,2011-01-11,1,0,1,12,0,2,1,2,8.200000000000001,11.365,51.0,7.0015,2,55,57,noon,spring,mist,cold,weak,dry
245,2011-01-11,1,0,1,13,0,2,1,2,8.200000000000001,11.365,59.0,6.0032,6,46,52,noon,spring,mist,cold,weak,dry
246,2011-01-11,1,0,1,14,0,2,1,2,8.200000000000001,11.365,59.0,6.0032,3,60,63,noon,spring,mist,cold,weak,dry
247,2011-01-11,1,0,1,15,0,2,1,2,6.5600000000000005,9.85,80.0,6.0032,2,45,47,afternoon,spring,mist,cold,weak,humid
248,2011-01-11,1,0,1,16,0,2,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,4,72,76,afternoon,spring,mist,cold,moderate,humid
249,2011-01-11,1,0,1,17,0,2,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,6,130,136,afternoon,spring,mist,cold,moderate,humid
250,2011-01-11,1,0,1,18,0,2,1,3,6.5600000000000005,9.09,93.0,7.0015,1,94,95,afternoon,spring,light rain/snow,cold,weak,very humid
251,2011-01-11,1,0,1,19,0,2,1,3,6.5600000000000005,11.365,93.0,0.0,0,51,51,night,spring,light rain/snow,cold,weak,very humid
252,2011-01-11,1,0,1,20,0,2,1,3,6.5600000000000005,7.575,93.0,12.998000000000001,0,32,32,night,spring,light rain/snow,cold,moderate,very humid
253,2011-01-11,1,0,1,21,0,2,1,3,6.5600000000000005,9.85,86.0,6.0032,0,20,20,night,spring,light rain/snow,cold,weak,humid
254,2011-01-11,1,0,1,22,0,2,1,3,6.5600000000000005,9.09,93.0,7.0015,1,28,29,night,spring,light rain/snow,cold,weak,very humid
255,2011-01-11,1,0,1,23,0,2,1,3,6.5600000000000005,9.85,93.0,6.0032,1,18,19,night,spring,light rain/snow,cold,weak,very humid
256,2011-01-12,1,0,1,0,0,3,1,2,6.5600000000000005,9.85,86.0,6.0032,0,7,7,night,spring,mist,cold,weak,humid
257,2011-01-12,1,0,1,1,0,3,1,2,6.5600000000000005,9.09,86.0,7.0015,0,6,6,night,spring,mist,cold,weak,humid
258,2011-01-12,1,0,1,2,0,3,1,1,5.74,7.575,86.0,8.9981,0,1,1,night,spring,clear,cold,weak,humid
259,2011-01-12,1,0,1,5,0,3,1,1,5.74,7.575,86.0,11.0014,0,5,5,morning,spring,clear,cold,weak,humid
260,2011-01-12,1,0,1,6,0,3,1,1,4.92,7.575,93.0,8.9981,0,16,16,morning,spring,clear,cold,weak,very humid
261,2011-01-12,1,0,1,7,0,3,1,1,5.74,7.575,69.0,8.9981,0,54,54,morning,spring,clear,cold,weak,optimal
262,2011-01-12,1,0,1,8,0,3,1,1,6.5600000000000005,8.334999999999999,59.0,11.0014,3,125,128,morning,spring,clear,cold,weak,dry
263,2011-01-12,1,0,1,9,0,3,1,1,6.5600000000000005,6.819999999999999,59.0,22.0028,3,78,81,morning,spring,clear,cold,moderate,dry
264,2011-01-12,1,0,1,10,0,3,1,1,7.38,9.09,55.00000000000001,15.001299999999999,0,39,39,morning,spring,clear,cold,moderate,dry
265,2011-01-12,1,0,1,11,0,3,1,1,8.200000000000001,9.09,51.0,26.0027,3,32,35,noon,spring,clear,cold,moderate,dry
266,2011-01-12,1,0,1,12,0,3,1,1,8.200000000000001,7.575,47.0,39.000699999999995,3,52,55,noon,spring,clear,cold,strong,dry
267,2011-01-12,1,0,1,13,0,3,1,1,9.02,9.85,44.0,23.9994,0,49,49,noon,spring,clear,cold,moderate,dry
268,2011-01-12,1,0,1,14,0,3,1,1,8.200000000000001,9.09,47.0,22.0028,0,44,44,noon,spring,clear,cold,moderate,dry
269,2011-01-12,1,0,1,15,0,3,1,1,8.200000000000001,8.334999999999999,47.0,27.999299999999998,1,48,49,afternoon,spring,clear,cold,moderate,dry
270,2011-01-12,1,0,1,16,0,3,1,1,9.02,9.85,44.0,22.0028,5,63,68,afternoon,spring,clear,cold,moderate,dry
271,2011-01-12,1,0,1,17,0,3,1,1,8.200000000000001,9.09,47.0,23.9994,0,139,139,afternoon,spring,clear,cold,moderate,dry
272,2011-01-12,1,0,1,18,0,3,1,1,8.200000000000001,7.575,47.0,35.0008,2,135,137,afternoon,spring,clear,cold,strong,dry
273,2011-01-12,1,0,1,19,0,3,1,1,7.38,7.575,47.0,27.999299999999998,1,82,83,night,spring,clear,cold,moderate,dry
274,2011-01-12,1,0,1,20,0,3,1,1,6.5600000000000005,6.819999999999999,50.0,22.0028,2,54,56,night,spring,clear,cold,moderate,dry
275,2011-01-12,1,0,1,21,0,3,1,1,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028,0,57,57,night,spring,clear,cold,moderate,dry
276,2011-01-12,1,0,1,22,0,3,1,1,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997,1,32,33,night,spring,clear,cold,moderate,dry
277,2011-01-12,1,0,1,23,0,3,1,1,5.74,5.305,59.0,27.999299999999998,1,19,20,night,spring,clear,cold,moderate,dry
278,2011-01-13,1,0,1,0,0,4,1,1,5.74,6.0600000000000005,59.0,19.0012,1,6,7,night,spring,clear,cold,moderate,dry
279,2011-01-13,1,0,1,1,0,4,1,1,5.74,6.0600000000000005,50.0,19.0012,0,2,2,night,spring,clear,cold,moderate,dry
280,2011-01-13,1,0,1,2,0,4,1,1,5.74,6.0600000000000005,50.0,23.9994,0,2,2,night,spring,clear,cold,moderate,dry
281,2011-01-13,1,0,1,3,0,4,1,1,5.74,6.0600000000000005,50.0,22.0028,0,3,3,night,spring,clear,cold,moderate,dry
282,2011-01-13,1,0,1,4,0,4,1,1,5.74,6.0600000000000005,50.0,16.997899999999998,0,4,4,morning,spring,clear,cold,moderate,dry
283,2011-01-13,1,0,1,5,0,4,1,1,5.74,6.0600000000000005,50.0,19.999499999999998,0,3,3,morning,spring,clear,cold,moderate,dry
284,2011-01-13,1,0,1,6,0,4,1,1,4.92,7.575,54.0,8.9981,0,28,28,morning,spring,clear,cold,weak,dry
285,2011-01-13,1,0,1,7,0,4,1,1,4.92,7.575,54.0,8.9981,0,72,72,morning,spring,clear,cold,weak,dry
286,2011-01-13,1,0,1,8,0,4,1,1,5.74,6.819999999999999,50.0,12.998000000000001,5,197,202,morning,spring,clear,cold,moderate,dry
287,2011-01-13,1,0,1,9,0,4,1,1,5.74,6.0600000000000005,50.0,22.0028,2,137,139,morning,spring,clear,cold,moderate,dry
288,2011-01-13,1,0,1,10,0,4,1,2,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38,morning,spring,mist,cold,moderate,dry
289,2011-01-13,1,0,1,11,0,4,1,2,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37,noon,spring,mist,cold,moderate,dry
290,2011-01-13,1,0,1,12,0,4,1,1,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52,noon,spring,clear,cold,moderate,dry
291,2011-01-13,1,0,1,13,0,4,1,1,9.02,9.85,41.0,30.002599999999997,2,81,83,noon,spring,clear,cold,moderate,dry
292,2011-01-13,1,0,1,14,0,4,1,1,9.02,9.85,41.0,26.0027,3,39,42,noon,spring,clear,cold,moderate,dry
293,2011-01-13,1,0,1,15,0,4,1,1,9.84,10.605,38.0,19.999499999999998,5,55,60,afternoon,spring,clear,cold,moderate,dry
294,2011-01-13,1,0,1,16,0,4,1,1,9.84,10.605,38.0,23.9994,2,76,78,afternoon,spring,clear,cold,moderate,dry
295,2011-01-13,1,0,1,17,0,4,1,1,8.200000000000001,9.09,40.0,19.0012,4,158,162,afternoon,spring,clear,cold,moderate,dry
296,2011-01-13,1,0,1,18,0,4,1,1,8.200000000000001,9.09,40.0,22.0028,3,141,144,afternoon,spring,clear,cold,moderate,dry
297,2011-01-13,1,0,1,19,0,4,1,1,6.5600000000000005,7.575,47.0,16.997899999999998,1,98,99,night,spring,clear,cold,moderate,dry
298,2011-01-13,1,0,1,20,0,4,1,1,6.5600000000000005,7.575,47.0,15.001299999999999,0,64,64,night,spring,clear,cold,moderate,dry
299,2011-01-13,1,0,1,21,0,4,1,1,5.74,6.0600000000000005,46.0,19.999499999999998,0,40,40,night,spring,clear,cold,moderate,dry
300,2011-01-13,1,0,1,22,0,4,1,1,5.74,6.0600000000000005,46.0,22.0028,0,30,30,night,spring,clear,cold,moderate,dry
301,2011-01-13,1,0,1,23,0,4,1,1,4.92,6.819999999999999,50.0,12.998000000000001,1,14,15,night,spring,clear,cold,moderate,dry
302,2011-01-14,1,0,1,0,0,5,1,1,4.92,6.819999999999999,50.0,12.998000000000001,0,14,14,night,spring,clear,cold,moderate,dry
303,2011-01-14,1,0,1,1,0,5,1,1,4.1000000000000005,6.0600000000000005,54.0,11.0014,0,5,5,night,spring,clear,cold,weak,dry
304,2011-01-14,1,0,1,2,0,5,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,0,1,1,night,spring,clear,cold,weak,dry
305,2011-01-14,1,0,1,3,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,7.0015,0,1,1,night,spring,clear,cold,weak,dry
306,2011-01-14,1,0,1,5,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,6.0032,0,8,8,morning,spring,clear,cold,weak,dry
307,2011-01-14,1,0,1,6,0,5,1,1,4.1000000000000005,9.09,54.0,0.0,0,17,17,morning,spring,clear,cold,weak,dry
308,2011-01-14,1,0,1,7,0,5,1,1,4.1000000000000005,6.0600000000000005,74.0,11.0014,0,70,70,morning,spring,clear,cold,weak,optimal
309,2011-01-14,1,0,1,8,0,5,1,1,4.92,8.334999999999999,68.0,0.0,2,156,158,morning,spring,clear,cold,weak,optimal
310,2011-01-14,1,0,1,9,0,5,1,1,5.74,7.575,69.0,8.9981,0,117,117,morning,spring,clear,cold,weak,optimal
311,2011-01-14,1,0,1,10,0,5,1,1,7.38,9.09,55.00000000000001,12.998000000000001,4,40,44,morning,spring,clear,cold,moderate,dry
312,2011-01-14,1,0,1,11,0,5,1,1,7.38,8.334999999999999,51.0,19.0012,6,47,53,noon,spring,clear,cold,moderate,dry
313,2011-01-14,1,0,1,12,0,5,1,1,8.200000000000001,9.85,44.0,16.997899999999998,2,59,61,noon,spring,clear,cold,moderate,dry
314,2011-01-14,1,0,1,13,0,5,1,1,9.02,9.85,37.0,26.0027,4,73,77,noon,spring,clear,cold,moderate,dry
315,2011-01-14,1,0,1,14,0,5,1,1,9.02,10.605,41.0,19.0012,5,59,64,noon,spring,clear,cold,moderate,dry
316,2011-01-14,1,0,1,15,0,5,1,1,9.84,12.120000000000001,38.0,11.0014,9,59,68,afternoon,spring,clear,cold,weak,dry
317,2011-01-14,1,0,1,16,0,5,1,1,9.02,12.120000000000001,41.0,7.0015,3,87,90,afternoon,spring,clear,cold,weak,dry
318,2011-01-14,1,0,1,17,0,5,1,1,9.02,11.365,41.0,11.0014,4,155,159,afternoon,spring,clear,cold,weak,dry
319,2011-01-14,1,0,1,18,0,5,1,1,8.200000000000001,12.879999999999999,47.0,0.0,5,134,139,afternoon,spring,clear,cold,weak,dry
320,2011-01-14,1,0,1,19,0,5,1,1,6.5600000000000005,9.85,59.0,6.0032,3,89,92,night,spring,clear,cold,weak,dry
321,2011-01-14,1,0,1,20,0,5,1,1,7.38,12.120000000000001,59.0,0.0,0,68,68,night,spring,clear,cold,weak,dry
322,2011-01-14,1,0,1,21,0,5,1,1,6.5600000000000005,11.365,69.0,0.0,4,48,52,night,spring,clear,cold,weak,optimal
323,2011-01-14,1,0,1,22,0,5,1,2,6.5600000000000005,11.365,69.0,0.0,2,34,36,night,spring,mist,cold,weak,optimal
324,2011-01-14,1,0,1,23,0,5,1,2,7.38,12.120000000000001,55.00000000000001,0.0,1,26,27,night,spring,mist,cold,weak,dry
325,2011-01-15,1,0,1,0,0,6,0,1,7.38,12.120000000000001,55.00000000000001,0.0,3,25,28,night,spring,clear,cold,weak,dry
326,2011-01-15,1,0,1,1,0,6,0,2,6.5600000000000005,9.85,59.0,6.0032,2,18,20,night,spring,mist,cold,weak,dry
327,2011-01-15,1,0,1,2,0,6,0,2,6.5600000000000005,9.85,59.0,6.0032,0,12,12,night,spring,mist,cold,weak,dry
328,2011-01-15,1,0,1,3,0,6,0,2,6.5600000000000005,11.365,59.0,0.0,1,7,8,night,spring,mist,cold,weak,dry
329,2011-01-15,1,0,1,4,0,6,0,2,6.5600000000000005,11.365,59.0,0.0,0,5,5,morning,spring,mist,cold,weak,dry
330,2011-01-15,1,0,1,5,0,6,0,1,6.5600000000000005,11.365,59.0,0.0,0,1,1,morning,spring,clear,cold,weak,dry
331,2011-01-15,1,0,1,6,0,6,0,1,5.74,8.334999999999999,63.0,7.0015,1,2,3,morning,spring,clear,cold,weak,optimal
332,2011-01-15,1,0,1,7,0,6,0,1,5.74,10.605,63.0,0.0,1,9,10,morning,spring,clear,cold,weak,optimal
333,2011-01-15,1,0,1,8,0,6,0,1,5.74,7.575,63.0,8.9981,1,22,23,morning,spring,clear,cold,weak,optimal
334,2011-01-15,1,0,1,9,0,6,0,1,6.5600000000000005,9.09,64.0,8.9981,2,31,33,morning,spring,clear,cold,weak,optimal
335,2011-01-15,1,0,1,10,0,6,0,1,7.38,9.85,59.0,11.0014,2,57,59,morning,spring,clear,cold,weak,dry
336,2011-01-15,1,0,1,11,0,6,0,1,8.200000000000001,9.85,55.00000000000001,15.001299999999999,18,54,72,noon,spring,clear,cold,moderate,dry
337,2011-01-15,1,0,1,12,0,6,0,1,9.84,11.365,48.0,15.001299999999999,15,74,89,noon,spring,clear,cold,moderate,dry
338,2011-01-15,1,0,1,13,0,6,0,1,11.48,12.879999999999999,38.0,19.999499999999998,21,80,101,noon,spring,clear,cold,moderate,dry
339,2011-01-15,1,0,1,14,0,6,0,1,12.299999999999999,14.395,39.0,19.0012,26,92,118,noon,spring,clear,cold,moderate,dry
340,2011-01-15,1,0,1,15,0,6,0,2,13.120000000000001,15.909999999999998,36.0,12.998000000000001,21,108,129,afternoon,spring,mist,cold,moderate,dry
341,2011-01-15,1,0,1,16,0,6,0,2,13.940000000000001,16.665,34.0,12.998000000000001,33,95,128,afternoon,spring,mist,cold,moderate,dry
342,2011-01-15,1,0,1,17,0,6,0,2,13.120000000000001,15.15,36.0,19.0012,29,54,83,afternoon,spring,mist,cold,moderate,dry
343,2011-01-15,1,0,1,18,0,6,0,2,12.299999999999999,14.395,45.0,16.997899999999998,15,69,84,afternoon,spring,mist,cold,moderate,dry
344,2011-01-15,1,0,1,19,0,6,0,2,13.120000000000001,15.15,39.0,16.997899999999998,14,60,74,night,spring,mist,cold,moderate,dry
345,2011-01-15,1,0,1,20,0,6,0,2,13.120000000000001,15.15,39.0,16.997899999999998,6,35,41,night,spring,mist,cold,moderate,dry
346,2011-01-15,1,0,1,21,0,6,0,2,13.120000000000001,15.15,39.0,15.001299999999999,6,51,57,night,spring,mist,cold,moderate,dry
347,2011-01-15,1,0,1,22,0,6,0,2,12.299999999999999,15.909999999999998,42.0,7.0015,0,26,26,night,spring,mist,cold,weak,dry
348,2011-01-15,1,0,1,23,0,6,0,1,12.299999999999999,14.395,45.0,19.0012,5,39,44,night,spring,clear,cold,moderate,dry
349,2011-01-16,1,0,1,0,0,0,0,1,10.66,15.15,56.00000000000001,0.0,6,33,39,night,spring,clear,cold,weak,dry
350,2011-01-16,1,0,1,1,0,0,0,1,10.66,13.635,56.00000000000001,8.9981,4,19,23,night,spring,clear,cold,weak,dry
351,2011-01-16,1,0,1,2,0,0,0,1,10.66,14.395,56.00000000000001,6.0032,3,13,16,night,spring,clear,cold,weak,dry
352,2011-01-16,1,0,1,3,0,0,0,1,9.02,13.635,69.0,0.0,9,6,15,night,spring,clear,cold,weak,optimal
353,2011-01-16,1,0,1,4,0,0,0,1,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,morning,spring,clear,cold,weak,dry
354,2011-01-16,1,0,1,5,0,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,1,1,2,morning,spring,mist,cold,weak,dry
355,2011-01-16,1,0,1,6,0,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,morning,spring,mist,cold,weak,dry
356,2011-01-16,1,0,1,7,0,0,0,2,9.84,10.605,56.00000000000001,19.999499999999998,0,3,3,morning,spring,mist,cold,moderate,dry
357,2011-01-16,1,0,1,8,0,0,0,1,9.02,10.605,55.00000000000001,19.0012,0,18,18,morning,spring,clear,cold,moderate,dry
358,2011-01-16,1,0,1,9,0,0,0,1,9.02,10.605,51.0,16.997899999999998,3,29,32,morning,spring,clear,cold,moderate,dry
359,2011-01-16,1,0,1,10,0,0,0,1,9.02,10.605,51.0,19.0012,8,71,79,morning,spring,clear,cold,moderate,dry
360,2011-01-16,1,0,1,11,0,0,0,1,9.84,11.365,44.0,16.997899999999998,23,70,93,noon,spring,clear,cold,moderate,dry
361,2011-01-16,1,0,1,12,0,0,0,1,9.84,10.605,41.0,19.0012,29,75,104,noon,spring,clear,cold,moderate,dry
362,2011-01-16,1,0,1,13,0,0,0,1,10.66,11.365,35.0,19.999499999999998,23,95,118,noon,spring,clear,cold,moderate,dry
363,2011-01-16,1,0,1,14,0,0,0,1,11.48,13.635,36.0,16.997899999999998,22,69,91,noon,spring,clear,cold,moderate,dry
364,2011-01-16,1,0,1,15,0,0,0,1,10.66,12.120000000000001,38.0,16.997899999999998,35,78,113,afternoon,spring,clear,cold,moderate,dry
365,2011-01-16,1,0,1,16,0,0,0,1,9.84,11.365,38.0,15.001299999999999,22,77,99,afternoon,spring,clear,cold,moderate,dry
366,2011-01-16,1,0,1,17,0,0,0,1,9.02,10.605,37.0,16.997899999999998,23,82,105,afternoon,spring,clear,cold,moderate,dry
367,2011-01-16,1,0,1,18,0,0,0,1,8.200000000000001,10.605,40.0,11.0014,11,56,67,afternoon,spring,clear,cold,weak,dry
368,2011-01-16,1,0,1,19,0,0,0,1,7.38,9.85,47.0,8.9981,14,47,61,night,spring,clear,cold,weak,dry
369,2011-01-16,1,0,1,20,0,0,0,1,7.38,9.85,47.0,11.0014,7,50,57,night,spring,clear,cold,weak,dry
370,2011-01-16,1,0,1,21,0,0,0,1,7.38,9.85,51.0,11.0014,6,22,28,night,spring,clear,cold,weak,dry
371,2011-01-16,1,0,1,22,0,0,0,2,8.200000000000001,10.605,49.0,8.9981,2,19,21,night,spring,mist,cold,weak,dry
372,2011-01-16,1,0,1,23,0,0,0,2,8.200000000000001,11.365,40.0,7.0015,0,18,18,night,spring,mist,cold,weak,dry
373,2011-01-17,1,0,1,0,1,1,0,2,8.200000000000001,9.85,47.0,15.001299999999999,1,16,17,night,spring,mist,cold,moderate,dry
374,2011-01-17,1,0,1,1,1,1,0,2,8.200000000000001,9.85,44.0,12.998000000000001,1,15,16,night,spring,mist,cold,moderate,dry
375,2011-01-17,1,0,1,2,1,1,0,2,7.38,8.334999999999999,43.0,16.997899999999998,0,8,8,night,spring,mist,cold,moderate,dry
376,2011-01-17,1,0,1,3,1,1,0,2,7.38,9.09,43.0,12.998000000000001,0,2,2,night,spring,mist,cold,moderate,dry
377,2011-01-17,1,0,1,4,1,1,0,2,7.38,9.85,43.0,8.9981,1,2,3,morning,spring,mist,cold,weak,dry
378,2011-01-17,1,0,1,5,1,1,0,2,7.38,9.85,43.0,11.0014,0,1,1,morning,spring,mist,cold,weak,dry
379,2011-01-17,1,0,1,6,1,1,0,2,7.38,9.09,43.0,12.998000000000001,0,5,5,morning,spring,mist,cold,moderate,dry
380,2011-01-17,1,0,1,7,1,1,0,2,6.5600000000000005,9.09,50.0,8.9981,4,9,13,morning,spring,mist,cold,weak,dry
381,2011-01-17,1,0,1,8,1,1,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,3,30,33,morning,spring,mist,cold,moderate,dry
382,2011-01-17,1,0,1,9,1,1,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,8,39,47,morning,spring,mist,cold,moderate,dry
383,2011-01-17,1,0,1,10,1,1,0,2,6.5600000000000005,7.575,50.0,16.997899999999998,7,50,57,morning,spring,mist,cold,moderate,dry
384,2011-01-17,1,0,1,11,1,1,0,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,9,55,64,noon,spring,mist,cold,moderate,dry
385,2011-01-17,1,0,1,12,1,1,0,2,7.38,9.85,47.0,8.9981,10,70,80,noon,spring,mist,cold,weak,dry
386,2011-01-17,1,0,1,13,1,1,0,2,7.38,9.85,47.0,8.9981,13,80,93,noon,spring,mist,cold,weak,dry
